Date,MSFT,F,JPM,GOOG,HPQ,C,HOG,VZ,AAPL,IBM,T,CSCO,BAC,INTC,AMD,SNE,NVDA,AMZN,MS,BK
11/01/2007,27.600461959838867,5.761930465698242,31.646188735961914,350.2920227050781,17.382328033447266,322.9085998535156,36.006717681884766,22.010269165039062,5.774829387664795,77.25000762939453,19.256851196289062,24.065229415893555,36.28221130371094,17.791168212890625,12.800000190734863,48.66726303100586,32.5288200378418,87.6500015258789,49.18791961669922,35.85552978515625
11/02/2007,27.600461959838867,6.066973686218262,30.810760498046875,354.2969970703125,17.68609619140625,316.3681640625,36.013999938964844,21.833160400390625,5.788078308105469,77.8889389038086,19.237812042236328,24.312007904052734,35.80596923828125,17.99257469177246,13.170000076293945,49.103389739990234,33.77922821044922,85.9800033569336,46.414100646972656,36.01576614379883
11/05/2007,27.35470199584961,5.877169132232666,30.5394344329834,361.4701232910156,17.733348846435547,301.0235595703125,35.285850524902344,21.557668685913086,5.736010551452637,77.08006286621094,19.05695343017578,24.738283157348633,35.282100677490234,18.095726013183594,13.420000076293945,48.21131896972656,33.77922821044922,84.37000274658203,43.8057746887207,36.18363952636719
11/06/2007,27.11638641357422,5.850055694580078,31.496248245239258,369.5099792480469,18.026994705200195,294.1477355957031,35.460601806640625,21.518314361572266,5.908847808837891,76.9237289428711,19.05695343017578,25.48611068725586,36.16316223144531,18.533960342407227,13.430000305175781,48.41946792602539,34.845741271972656,87.2699966430664,42.9547233581543,36.83985900878906
11/07/2007,26.453550338745117,5.5856828689575195,30.160978317260742,365.10150146484375,17.497089385986328,280.144775390625,35.03829574584961,21.203454971313477,5.739706993103027,75.77091979980469,18.400148391723633,24.49148941040039,34.37722396850586,18.136173248291016,13.010000228881836,47.50757598876953,33.190799713134766,87.04000091552734,40.33850860595703,34.92460632324219
11/08/2007,25.872644424438477,5.748373031616211,30.42518424987793,345.62451171875,16.855789184570312,275.8683776855469,35.824684143066406,21.021432876586914,5.406046390533447,72.3807373046875,18.723798751831055,22.158252716064453,34.52803421020508,17.482202529907227,12.510000228881836,46.8533935546875,31.112924575805664,83.58000183105469,42.300655364990234,35.10011672973633
11/09/2007,25.120450973510742,5.558568477630615,30.21097183227539,330.7452697753906,16.33263397216797,277.54534912109375,35.067405700683594,21.041109085083008,5.094876289367676,68.38347625732422,18.65715980529785,21.37302589416504,34.90903091430664,16.95631980895996,12.369999885559082,46.58577346801758,30.67160987854004,78.88999938964844,42.71043014526367,34.2149772644043
11/12/2007,24.85978126525879,5.334869861602783,30.268096923828125,314.8548583984375,16.04574966430664,281.4863586425781,35.12565612792969,21.055864334106445,4.737183570861816,69.20201873779297,18.395381927490234,21.769380569458008,34.90903091430664,17.104642868041992,11.949999809265137,46.2983283996582,27.60997200012207,77.0,42.371578216552734,35.22982406616211
11/13/2007,25.748964309692383,5.422993183135986,32.167415618896484,329.0416564941406,16.707284927368164,301.0235595703125,36.31253433227539,21.43960189819336,5.236289978027344,71.80775451660156,18.966527938842773,22.539644241333008,36.72669982910156,17.623783111572266,12.399999618530273,48.48884963989258,30.046415328979492,79.86000061035156,44.018531799316406,36.08443069458008
11/14/2007,25.352941513061523,5.409436225891113,32.23884201049805,319.64190673828125,16.56215476989746,302.1974182128906,35.43876266479492,21.410079956054688,5.117673397064209,70.55947875976562,18.723798751831055,22.218076705932617,36.2980842590332,17.428264617919922,12.279999732971191,48.22123336791992,29.577512741088867,78.51000213623047,43.82151412963867,35.77921676635742
11/15/2007,25.22591781616211,5.273861885070801,31.08209228515625,313.64935302734375,16.504772186279297,289.955322265625,35.43876266479492,21.17393684387207,5.061910152435303,70.66860961914062,18.738075256347656,21.911468505859375,34.98841094970703,17.212512969970703,12.699999809265137,47.95361328125,29.18216323852539,77.8499984741211,41.97758483886719,34.89409255981445
11/16/2007,25.47249984741211,5.219631195068359,30.767913818359375,315.6319274902344,17.12919044494629,285.09197998046875,34.863529205322266,21.49371337890625,5.12630033493042,71.4803466796875,18.82373809814453,22.39008140563965,35.21858215332031,17.199033737182617,12.640000343322754,47.804931640625,29.834943771362305,78.5999984741211,41.68600845336914,35.70291519165039
11/19/2007,25.3753604888916,4.975596904754639,29.539779663085938,311.7564697265625,16.687028884887695,268.3218078613281,34.302852630615234,21.17885971069336,5.051126003265381,69.72725677490234,17.9670352935791,22.008689880371094,33.988285064697266,16.969806671142578,12.069999694824219,46.9029541015625,27.821430206298828,79.18000030517578,40.29121780395508,35.28324508666992
11/20/2007,25.83863639831543,4.907808303833008,29.72541618347168,323.05908203125,16.727535247802734,263.29083251953125,32.832000732421875,21.232973098754883,5.202090740203857,70.54582977294922,18.100303649902344,21.7170352935791,33.94861602783203,17.20577621459961,11.279999732971191,47.71572494506836,27.60997200012207,80.38999938964844,39.7396125793457,35.023799896240234
11/21/2007,25.57711410522461,4.711226463317871,29.047080993652344,329.0267333984375,16.49802017211914,257.67279052734375,33.8222770690918,20.6377010345459,5.190075874328613,69.72725677490234,17.824251174926758,21.126249313354492,33.44852066040039,16.605731964111328,10.829999923706055,46.91286849975586,27.315752029418945,79.76000213623047,38.226619720458984,34.00133514404297
11/23/2007,25.487442016601562,4.873915672302246,29.953908920288086,337.0865173339844,16.595905303955078,265.80645751953125,33.880523681640625,20.977161407470703,5.28496789932251,70.9755630493164,17.909923553466797,21.455293655395508,34.250213623046875,16.902372360229492,10.779999732971191,48.64744567871094,27.784645080566406,81.43000030517578,39.314083099365234,34.64990997314453
11/26/2007,24.635623931884766,4.765455722808838,28.89000129699707,331.7565002441406,16.255006790161133,257.4212951660156,33.8222770690918,20.283489227294922,5.315777778625488,69.55672454833984,17.300704956054688,20.565366744995117,33.242164611816406,16.430437088012695,10.270000457763672,49.569244384765625,27.14106559753418,81.30000305175781,37.785343170166016,33.47481918334961
11/27/2007,24.70287322998047,4.792569637298584,30.239538192749023,335.5273742675781,16.440641403198242,254.23489379882812,33.8441162109375,20.39664077758789,5.385711669921875,70.82549285888672,17.481571197509766,20.557899475097656,34.08351135253906,16.929346084594727,10.149999618530273,52.84016418457031,28.308719635009766,85.58999633789062,39.2431526184082,34.4667854309082
11/28/2007,25.18108558654785,4.989153861999512,31.389137268066406,344.83746337890625,17.122440338134766,270.7535400390625,34.96546936035156,20.86400032043457,5.5523881912231445,73.2402114868164,17.84804916381836,20.976680755615234,35.59958267211914,17.657493591308594,10.350000381469727,54.51526641845703,30.202709197998047,90.30000305175781,42.158836364746094,36.30572509765625
11/29/2007,25.098894119262695,4.9417033195495605,31.16777992248535,347.1986083984375,17.230440139770508,270.7535400390625,34.23004913330078,20.89844512939453,5.677781105041504,73.32889556884766,18.100303649902344,21.05146598815918,35.424964904785156,17.758623123168945,10.140000343322754,53.73222732543945,30.45094871520996,89.1500015258789,41.244712829589844,36.107337951660156
11/30/2007,25.106365203857422,5.090836524963379,32.574432373046875,345.2060852050781,17.267568588256836,279.2224426269531,34.96546936035156,21.257570266723633,5.614007472991943,71.7463607788086,18.18597412109375,20.954246520996094,36.6155891418457,17.583328247070312,9.760000228881836,53.494346618652344,28.998275756835938,90.55999755859375,41.54415512084961,36.595680236816406
12/03/2007,24.59825897216797,4.91458797454834,32.281681060791016,339.49249267578125,17.024555206298828,277.2100524902344,34.12810516357422,21.198532104492188,5.510488510131836,72.18976593017578,18.219287872314453,20.61772346496582,36.09172058105469,17.697948455810547,9.65999984741211,53.236637115478516,29.42120361328125,90.91000366210938,41.19743347167969,36.52701187133789
12/04/2007,24.486181259155273,4.724782943725586,31.524797439575195,340.8025817871094,17.115684509277344,272.93365478515625,34.35383224487305,21.547832489013672,5.539758205413818,72.7354507446289,18.019390106201172,20.16153907775879,35.48846435546875,17.738399505615234,9.25,52.51306915283203,29.39362335205078,94.41000366210938,39.40864562988281,36.51938247680664
12/05/2007,25.517333984375,4.731561660766602,32.06032943725586,347.9508056640625,17.436328887939453,282.4925537109375,34.9873161315918,21.902040481567383,5.715061187744141,73.77912139892578,18.285919189453125,20.5504207611084,36.422576904296875,18.3519229888916,8.90999984741211,53.16725158691406,30.91986083984375,93.19000244140625,39.48744201660156,36.81696701049805
12/06/2007,25.816221237182617,4.785789966583252,32.99571990966797,356.2945251464844,17.621967315673828,288.0267639160156,35.71543884277344,21.852846145629883,5.8521599769592285,74.82960510253906,18.47630500793457,20.78224754333496,37.01045608520508,18.864322662353516,9.069999694824219,54.287296295166016,31.545053482055664,94.20999908447266,40.645843505859375,37.778404235839844
12/07/2007,25.801271438598633,4.785789966583252,32.90290451049805,356.1002502441406,17.497089385986328,287.69140625,35.67176818847656,22.285764694213867,5.986179828643799,74.2566146850586,18.30971908569336,20.527986526489258,36.535316467285156,18.695768356323242,9.050000190734863,52.760868072509766,31.149707794189453,94.30999755859375,40.732505798339844,37.358734130859375
